lnc_id,Chr,Start,End,Strand
Pf3D7lncRNA_1011,Pf3D7_09_v3,482171,482877,+
Pf3D7lncRNA_1012,Pf3D7_09_v3,492123,493461,-
Pf3D7lncRNA_1013,Pf3D7_09_v3,498619,499076,+
Pf3D7lncRNA_1014,Pf3D7_09_v3,498910,499283,-
Pf3D7lncRNA_1015,Pf3D7_09_v3,500785,503882,-
Pf3D7lncRNA_1016,Pf3D7_09_v3,508405,509048,-
Pf3D7lncRNA_1018,Pf3D7_09_v3,537157,538332,+
Pf3D7lncRNA_1019,Pf3D7_09_v3,539795,540916,+
Pf3D7lncRNA_1020,Pf3D7_09_v3,546384,546944,+
Pf3D7lncRNA_1021,Pf3D7_09_v3,548660,551724,+
Pf3D7lncRNA_1022,Pf3D7_09_v3,554398,555390,+
Pf3D7lncRNA_1023,Pf3D7_09_v3,579640,580707,+
Pf3D7lncRNA_1024,Pf3D7_09_v3,582326,583671,+
Pf3D7lncRNA_1025,Pf3D7_09_v3,587664,588673,-
Pf3D7lncRNA_1026,Pf3D7_09_v3,594036,595009,+
Pf3D7lncRNA_1027,Pf3D7_09_v3,606478,607539,+
Pf3D7lncRNA_1028,Pf3D7_09_v3,607887,610506,+
Pf3D7lncRNA_1029,Pf3D7_09_v3,612143,614142,+
Pf3D7lncRNA_1030,Pf3D7_09_v3,615879,616408,+
Pf3D7lncRNA_1031,Pf3D7_09_v3,616358,616821,-
Pf3D7lncRNA_1032,Pf3D7_09_v3,628949,629835,-
Pf3D7lncRNA_1034,Pf3D7_09_v3,642144,643258,+
Pf3D7lncRNA_1035,Pf3D7_09_v3,650179,655060,+
Pf3D7lncRNA_1036,Pf3D7_09_v3,664838,665284,-
Pf3D7lncRNA_1037,Pf3D7_09_v3,672982,674029,+
Pf3D7lncRNA_1039,Pf3D7_09_v3,681160,683702,+
Pf3D7lncRNA_1041,Pf3D7_09_v3,694133,695315,+
Pf3D7lncRNA_1042,Pf3D7_09_v3,699483,702823,-
Pf3D7lncRNA_1043,Pf3D7_09_v3,699919,701808,+
Pf3D7lncRNA_1044,Pf3D7_09_v3,703948,704486,-
Pf3D7lncRNA_1045,Pf3D7_09_v3,713099,714208,+
Pf3D7lncRNA_1046,Pf3D7_09_v3,716202,716444,-
Pf3D7lncRNA_1047,Pf3D7_09_v3,717006,717823,-
Pf3D7lncRNA_1048,Pf3D7_09_v3,733334,734143,-
Pf3D7lncRNA_1049,Pf3D7_09_v3,736016,736906,-
Pf3D7lncRNA_1050,Pf3D7_09_v3,753361,753897,+
Pf3D7lncRNA_1051,Pf3D7_09_v3,756683,761096,-
Pf3D7lncRNA_1052,Pf3D7_09_v3,760470,760950,+
Pf3D7lncRNA_1053,Pf3D7_09_v3,761304,764190,+
Pf3D7lncRNA_1054,Pf3D7_09_v3,762523,764512,-
Pf3D7lncRNA_1055,Pf3D7_09_v3,767306,768418,-
Pf3D7lncRNA_1056,Pf3D7_09_v3,783125,785451,-
Pf3D7lncRNA_1057,Pf3D7_09_v3,783524,784157,+
Pf3D7lncRNA_1058,Pf3D7_09_v3,791264,792102,+
Pf3D7lncRNA_1059,Pf3D7_09_v3,796793,800218,-
Pf3D7lncRNA_1060,Pf3D7_09_v3,808854,809587,+
Pf3D7lncRNA_1061,Pf3D7_09_v3,827416,827714,+
Pf3D7lncRNA_1063,Pf3D7_09_v3,838766,840026,-
Pf3D7lncRNA_1065,Pf3D7_09_v3,847103,848342,-
Pf3D7lncRNA_1066,Pf3D7_09_v3,852038,854369,+
Pf3D7lncRNA_1067,Pf3D7_09_v3,874404,875288,+
Pf3D7lncRNA_1068,Pf3D7_09_v3,889674,890536,-
Pf3D7lncRNA_1069,Pf3D7_09_v3,893306,894291,-
Pf3D7lncRNA_1070,Pf3D7_09_v3,900126,901233,-
Pf3D7lncRNA_1071,Pf3D7_09_v3,901372,902063,-
Pf3D7lncRNA_1072,Pf3D7_09_v3,910844,912144,-
Pf3D7lncRNA_1073,Pf3D7_09_v3,914779,915678,-
Pf3D7lncRNA_1074,Pf3D7_09_v3,936060,936686,+
Pf3D7lncRNA_1075,Pf3D7_09_v3,941315,941644,-
Pf3D7lncRNA_1076,Pf3D7_09_v3,949587,950020,-
Pf3D7lncRNA_1077,Pf3D7_09_v3,953496,954242,-
Pf3D7lncRNA_1078,Pf3D7_09_v3,964061,964339,+
Pf3D7lncRNA_1079,Pf3D7_09_v3,969609,971203,+
Pf3D7lncRNA_1080,Pf3D7_09_v3,970016,971838,-
Pf3D7lncRNA_1081,Pf3D7_09_v3,976103,976663,-
Pf3D7lncRNA_1084,Pf3D7_09_v3,986594,987245,+
Pf3D7lncRNA_1085,Pf3D7_09_v3,986869,987506,-
Pf3D7lncRNA_1086,Pf3D7_09_v3,1015651,1016017,+
Pf3D7lncRNA_1087,Pf3D7_09_v3,1039082,1039443,-
Pf3D7lncRNA_1088,Pf3D7_09_v3,1060206,1061486,+
Pf3D7lncRNA_1089,Pf3D7_09_v3,1061481,1062087,-
Pf3D7lncRNA_1091,Pf3D7_09_v3,1073183,1073614,+
Pf3D7lncRNA_1092,Pf3D7_09_v3,1074040,1075052,+
Pf3D7lncRNA_1093,Pf3D7_09_v3,1112182,1113473,-
Pf3D7lncRNA_1094,Pf3D7_09_v3,1129214,1130163,-
Pf3D7lncRNA_1095,Pf3D7_09_v3,1142921,1144604,-
Pf3D7lncRNA_1096,Pf3D7_09_v3,1147651,1148109,+
Pf3D7lncRNA_1097,Pf3D7_09_v3,1149301,1151728,+
Pf3D7lncRNA_1098,Pf3D7_09_v3,1158670,1159175,-
Pf3D7lncRNA_1101,Pf3D7_09_v3,1162935,1163420,-
Pf3D7lncRNA_1102,Pf3D7_09_v3,1165198,1166545,-
Pf3D7lncRNA_1103,Pf3D7_09_v3,1184295,1187022,+
Pf3D7lncRNA_1105,Pf3D7_09_v3,1206692,1207328,-
Pf3D7lncRNA_1107,Pf3D7_09_v3,1217843,1219637,+
Pf3D7lncRNA_1108,Pf3D7_09_v3,1261638,1262302,-
Pf3D7lncRNA_1109,Pf3D7_09_v3,1266879,1267191,+
Pf3D7lncRNA_1110,Pf3D7_09_v3,1267574,1267780,+
Pf3D7lncRNA_1111,Pf3D7_09_v3,1274894,1276074,+
Pf3D7lncRNA_1112,Pf3D7_09_v3,1283083,1284446,+
Pf3D7lncRNA_1113,Pf3D7_09_v3,1284316,1286392,-
Pf3D7lncRNA_1114,Pf3D7_09_v3,1290853,1291987,+
Pf3D7lncRNA_1116,Pf3D7_09_v3,1295830,1297582,+
Pf3D7lncRNA_1117,Pf3D7_09_v3,1298745,1298949,+
Pf3D7lncRNA_1118,Pf3D7_09_v3,1330213,1330700,+
Pf3D7lncRNA_1119,Pf3D7_09_v3,1333437,1333938,+
Pf3D7lncRNA_1120,Pf3D7_09_v3,1353269,1354905,-
Pf3D7lncRNA_1121,Pf3D7_09_v3,1355153,1356637,-
Pf3D7lncRNA_1122,Pf3D7_09_v3,1358220,1359636,-
Pf3D7lncRNA_1123,Pf3D7_09_v3,1359967,1360691,-
Pf3D7lncRNA_1124,Pf3D7_09_v3,1360800,1361363,-
Pf3D7lncRNA_1125,Pf3D7_09_v3,1367766,1369342,+
Pf3D7lncRNA_1126,Pf3D7_09_v3,1374689,1375306,+
Pf3D7lncRNA_1127,Pf3D7_09_v3,1374904,1381482,-
Pf3D7lncRNA_1128,Pf3D7_09_v3,1376803,1377479,+
Pf3D7lncRNA_1129,Pf3D7_09_v3,1383239,1386868,-
Pf3D7lncRNA_1130,Pf3D7_09_v3,1389676,1391446,+
Pf3D7lncRNA_1131,Pf3D7_09_v3,1390820,1391450,-
Pf3D7lncRNA_1132,Pf3D7_09_v3,1392718,1400169,-
Pf3D7lncRNA_1133,Pf3D7_09_v3,1393436,1395503,+
Pf3D7lncRNA_1134,Pf3D7_09_v3,1396910,1398570,+
Pf3D7lncRNA_1135,Pf3D7_09_v3,1402702,1403845,-
Pf3D7lncRNA_1136,Pf3D7_09_v3,1410775,1412086,+
Pf3D7lncRNA_1137,Pf3D7_09_v3,1410830,1411087,-
Pf3D7lncRNA_1139,Pf3D7_09_v3,1424579,1425876,+
Pf3D7lncRNA_1140,Pf3D7_09_v3,1429512,1432213,+
Pf3D7lncRNA_1141,Pf3D7_09_v3,1435661,1436744,+
Pf3D7lncRNA_1142,Pf3D7_09_v3,1439165,1440388,+
Pf3D7lncRNA_1143,Pf3D7_09_v3,1478861,1479565,-
Pf3D7lncRNA_1144,Pf3D7_09_v3,1492258,1494370,-
Pf3D7lncRNA_1145,Pf3D7_09_v3,1494837,1495485,+
Pf3D7lncRNA_1146,Pf3D7_09_v3,1495086,1497487,-
Pf3D7lncRNA_1149,Pf3D7_10_v3,34503,36516,+
Pf3D7lncRNA_1150,Pf3D7_10_v3,36589,36942,-
Pf3D7lncRNA_1151,Pf3D7_10_v3,36850,38126,+
Pf3D7lncRNA_1152,Pf3D7_10_v3,40875,41588,+
Pf3D7lncRNA_1153,Pf3D7_10_v3,40906,41127,-
Pf3D7lncRNA_1154,Pf3D7_10_v3,42786,43006,+
Pf3D7lncRNA_1156,Pf3D7_10_v3,78440,78984,+
Pf3D7lncRNA_1157,Pf3D7_10_v3,91445,93424,+
Pf3D7lncRNA_1158,Pf3D7_10_v3,95375,95588,+
Pf3D7lncRNA_1159,Pf3D7_10_v3,98153,99503,+
Pf3D7lncRNA_1160,Pf3D7_10_v3,103102,103327,+
Pf3D7lncRNA_1161,Pf3D7_10_v3,110504,111820,-
Pf3D7lncRNA_1162,Pf3D7_10_v3,127510,128570,-
Pf3D7lncRNA_1163,Pf3D7_10_v3,136679,138006,-
Pf3D7lncRNA_1164,Pf3D7_10_v3,140208,140699,-
Pf3D7lncRNA_1165,Pf3D7_10_v3,144941,147042,-
Pf3D7lncRNA_1166,Pf3D7_10_v3,151430,152264,+
Pf3D7lncRNA_1168,Pf3D7_10_v3,159515,160690,+
Pf3D7lncRNA_1169,Pf3D7_10_v3,162368,163196,+
Pf3D7lncRNA_1170,Pf3D7_10_v3,177168,177627,+
Pf3D7lncRNA_1171,Pf3D7_10_v3,181530,181997,+
Pf3D7lncRNA_1172,Pf3D7_10_v3,197594,198752,+
Pf3D7lncRNA_1173,Pf3D7_10_v3,204496,206248,+
Pf3D7lncRNA_1174,Pf3D7_10_v3,210826,211268,+
Pf3D7lncRNA_1176,Pf3D7_10_v3,247069,248125,+
Pf3D7lncRNA_1177,Pf3D7_10_v3,250589,253100,-
Pf3D7lncRNA_1178,Pf3D7_10_v3,264546,265523,+
Pf3D7lncRNA_1179,Pf3D7_10_v3,265757,266938,-
Pf3D7lncRNA_1180,Pf3D7_10_v3,275155,276163,-
Pf3D7lncRNA_1181,Pf3D7_10_v3,279954,281239,-
Pf3D7lncRNA_1182,Pf3D7_10_v3,283127,283999,-
Pf3D7lncRNA_1183,Pf3D7_10_v3,291315,291929,+
Pf3D7lncRNA_1184,Pf3D7_10_v3,295897,296351,-
Pf3D7lncRNA_1185,Pf3D7_10_v3,308032,308559,+
Pf3D7lncRNA_1186,Pf3D7_10_v3,309444,311442,+
Pf3D7lncRNA_1187,Pf3D7_10_v3,309778,310165,-
Pf3D7lncRNA_1188,Pf3D7_10_v3,318324,318770,-
Pf3D7lncRNA_1189,Pf3D7_10_v3,327840,329283,-
Pf3D7lncRNA_1190,Pf3D7_10_v3,362623,362933,+
Pf3D7lncRNA_1191,Pf3D7_10_v3,363566,363948,+
Pf3D7lncRNA_1192,Pf3D7_10_v3,368228,369031,+
Pf3D7lncRNA_1193,Pf3D7_10_v3,373744,374528,-
Pf3D7lncRNA_1194,Pf3D7_10_v3,385411,386485,-
Pf3D7lncRNA_1195,Pf3D7_10_v3,391647,392471,+
Pf3D7lncRNA_1197,Pf3D7_10_v3,411045,413162,-
Pf3D7lncRNA_1198,Pf3D7_10_v3,419596,420034,+
Pf3D7lncRNA_1199,Pf3D7_10_v3,428689,431043,+
Pf3D7lncRNA_1200,Pf3D7_10_v3,431115,432253,+
Pf3D7lncRNA_1201,Pf3D7_10_v3,442400,443624,+
Pf3D7lncRNA_1202,Pf3D7_10_v3,450530,452780,-
Pf3D7lncRNA_1203,Pf3D7_10_v3,458513,459504,-
Pf3D7lncRNA_1204,Pf3D7_10_v3,474062,474730,+
Pf3D7lncRNA_1205,Pf3D7_10_v3,477514,478142,+
Pf3D7lncRNA_1206,Pf3D7_10_v3,481489,482074,+
Pf3D7lncRNA_1207,Pf3D7_10_v3,482485,484608,+
Pf3D7lncRNA_1208,Pf3D7_10_v3,484955,486860,+
Pf3D7lncRNA_1209,Pf3D7_10_v3,507032,509888,-
Pf3D7lncRNA_1210,Pf3D7_10_v3,523151,524248,-
Pf3D7lncRNA_1211,Pf3D7_10_v3,524367,525363,-
Pf3D7lncRNA_1212,Pf3D7_10_v3,530661,532384,-
Pf3D7lncRNA_1213,Pf3D7_10_v3,539799,540890,-
Pf3D7lncRNA_1214,Pf3D7_10_v3,549968,551376,+
Pf3D7lncRNA_1215,Pf3D7_10_v3,563710,564386,-
Pf3D7lncRNA_1216,Pf3D7_10_v3,590307,592850,+
Pf3D7lncRNA_1217,Pf3D7_10_v3,591826,592318,-
Pf3D7lncRNA_1218,Pf3D7_10_v3,593393,593765,+
Pf3D7lncRNA_1219,Pf3D7_10_v3,609259,609746,+
Pf3D7lncRNA_1220,Pf3D7_10_v3,610072,611050,-
Pf3D7lncRNA_1221,Pf3D7_10_v3,619476,621748,-
Pf3D7lncRNA_1222,Pf3D7_10_v3,634303,636248,-
Pf3D7lncRNA_1224,Pf3D7_10_v3,655674,657695,+
Pf3D7lncRNA_1225,Pf3D7_10_v3,660254,662769,+
Pf3D7lncRNA_1226,Pf3D7_10_v3,668340,668662,+
Pf3D7lncRNA_1227,Pf3D7_10_v3,679332,679998,+
Pf3D7lncRNA_1228,Pf3D7_10_v3,683492,684651,+
Pf3D7lncRNA_1229,Pf3D7_10_v3,683607,684356,-
Pf3D7lncRNA_1230,Pf3D7_10_v3,691534,692170,+
Pf3D7lncRNA_1231,Pf3D7_10_v3,697812,699439,+
Pf3D7lncRNA_1232,Pf3D7_10_v3,699935,700275,+
Pf3D7lncRNA_1233,Pf3D7_10_v3,702119,702951,-
Pf3D7lncRNA_1234,Pf3D7_10_v3,716801,717803,-
Pf3D7lncRNA_1235,Pf3D7_10_v3,729186,730947,+
Pf3D7lncRNA_1236,Pf3D7_10_v3,781816,782982,+
Pf3D7lncRNA_1237,Pf3D7_10_v3,804225,804462,+
Pf3D7lncRNA_1238,Pf3D7_10_v3,807968,808318,+
Pf3D7lncRNA_1240,Pf3D7_10_v3,834114,834402,-
Pf3D7lncRNA_1241,Pf3D7_10_v3,842002,843649,-
Pf3D7lncRNA_1242,Pf3D7_10_v3,848025,849295,+
Pf3D7lncRNA_1243,Pf3D7_10_v3,860162,860934,+
Pf3D7lncRNA_1244,Pf3D7_10_v3,865955,866897,-
Pf3D7lncRNA_1245,Pf3D7_10_v3,870549,870945,-
Pf3D7lncRNA_1246,Pf3D7_10_v3,896102,897001,+
Pf3D7lncRNA_1247,Pf3D7_10_v3,904085,905743,+
Pf3D7lncRNA_1248,Pf3D7_10_v3,914094,914824,+
Pf3D7lncRNA_1249,Pf3D7_10_v3,914679,916132,-
Pf3D7lncRNA_1250,Pf3D7_10_v3,916436,917228,+
Pf3D7lncRNA_1251,Pf3D7_10_v3,918128,921409,-
Pf3D7lncRNA_1253,Pf3D7_10_v3,929889,930782,+
Pf3D7lncRNA_1254,Pf3D7_10_v3,943070,943704,+
Pf3D7lncRNA_1255,Pf3D7_10_v3,960613,962470,+
Pf3D7lncRNA_1256,Pf3D7_10_v3,963089,964382,+
Pf3D7lncRNA_1257,Pf3D7_10_v3,981915,983223,-
Pf3D7lncRNA_1258,Pf3D7_10_v3,1012833,1014447,+
Pf3D7lncRNA_1259,Pf3D7_10_v3,1030754,1033286,-
Pf3D7lncRNA_1260,Pf3D7_10_v3,1050515,1050960,+
Pf3D7lncRNA_1261,Pf3D7_10_v3,1057470,1059158,+
Pf3D7lncRNA_1262,Pf3D7_10_v3,1061289,1061988,+
Pf3D7lncRNA_1264,Pf3D7_10_v3,1112034,1113317,+
Pf3D7lncRNA_1265,Pf3D7_10_v3,1120918,1121530,-
Pf3D7lncRNA_1266,Pf3D7_10_v3,1136761,1137251,-
Pf3D7lncRNA_1267,Pf3D7_10_v3,1144028,1144932,+
Pf3D7lncRNA_1268,Pf3D7_10_v3,1152310,1153303,+
Pf3D7lncRNA_1269,Pf3D7_10_v3,1156819,1159331,-
Pf3D7lncRNA_1270,Pf3D7_10_v3,1161698,1164436,-
Pf3D7lncRNA_1271,Pf3D7_10_v3,1175693,1176546,+
Pf3D7lncRNA_1272,Pf3D7_10_v3,1178681,1178956,-
Pf3D7lncRNA_1273,Pf3D7_10_v3,1179591,1180080,-
Pf3D7lncRNA_1274,Pf3D7_10_v3,1186356,1186762,+
Pf3D7lncRNA_1275,Pf3D7_10_v3,1203496,1204694,+
Pf3D7lncRNA_1276,Pf3D7_10_v3,1210363,1211783,+
Pf3D7lncRNA_1277,Pf3D7_10_v3,1222659,1223069,-
Pf3D7lncRNA_1278,Pf3D7_10_v3,1229889,1231225,+
Pf3D7lncRNA_1279,Pf3D7_10_v3,1237958,1240352,-
Pf3D7lncRNA_1280,Pf3D7_10_v3,1240705,1242101,+
Pf3D7lncRNA_1281,Pf3D7_10_v3,1248776,1249664,-
Pf3D7lncRNA_1282,Pf3D7_10_v3,1258811,1259442,-
Pf3D7lncRNA_1284,Pf3D7_10_v3,1268691,1269599,-
Pf3D7lncRNA_1285,Pf3D7_10_v3,1273509,1274813,-
Pf3D7lncRNA_1286,Pf3D7_10_v3,1286689,1287310,+
Pf3D7lncRNA_1287,Pf3D7_10_v3,1290721,1292119,-
Pf3D7lncRNA_1289,Pf3D7_10_v3,1306040,1306711,+
Pf3D7lncRNA_1290,Pf3D7_10_v3,1312789,1313561,+
Pf3D7lncRNA_1291,Pf3D7_10_v3,1315332,1315830,+
Pf3D7lncRNA_1292,Pf3D7_10_v3,1331708,1333791,+
Pf3D7lncRNA_1293,Pf3D7_10_v3,1332624,1333005,-
Pf3D7lncRNA_1294,Pf3D7_10_v3,1333355,1333799,-
Pf3D7lncRNA_1295,Pf3D7_10_v3,1339870,1341044,-
Pf3D7lncRNA_1296,Pf3D7_10_v3,1355664,1355912,+
Pf3D7lncRNA_1297,Pf3D7_10_v3,1356556,1357050,+
Pf3D7lncRNA_1298,Pf3D7_10_v3,1357433,1359058,+
Pf3D7lncRNA_1299,Pf3D7_10_v3,1361775,1362444,+
Pf3D7lncRNA_1300,Pf3D7_10_v3,1381211,1382611,-
Pf3D7lncRNA_1301,Pf3D7_10_v3,1390374,1390776,-
Pf3D7lncRNA_1302,Pf3D7_10_v3,1392758,1394016,-
Pf3D7lncRNA_1303,Pf3D7_10_v3,1402387,1403656,-
Pf3D7lncRNA_1304,Pf3D7_10_v3,1411053,1412316,-
Pf3D7lncRNA_1305,Pf3D7_10_v3,1416848,1419204,+
Pf3D7lncRNA_1306,Pf3D7_10_v3,1421271,1423228,-
Pf3D7lncRNA_1307,Pf3D7_10_v3,1425748,1426054,-
Pf3D7lncRNA_1308,Pf3D7_10_v3,1442886,1443913,-
Pf3D7lncRNA_1309,Pf3D7_10_v3,1448097,1451679,+
Pf3D7lncRNA_1310,Pf3D7_10_v3,1460510,1460963,+
Pf3D7lncRNA_1311,Pf3D7_10_v3,1480588,1480899,+
Pf3D7lncRNA_1312,Pf3D7_10_v3,1495049,1495521,-
Pf3D7lncRNA_1313,Pf3D7_10_v3,1515938,1516615,+
Pf3D7lncRNA_1314,Pf3D7_10_v3,1549645,1550410,+
Pf3D7lncRNA_1315,Pf3D7_10_v3,1550786,1551792,+
Pf3D7lncRNA_1316,Pf3D7_10_v3,1560559,1561682,-
Pf3D7lncRNA_1317,Pf3D7_10_v3,1564111,1564509,-
Pf3D7lncRNA_1318,Pf3D7_10_v3,1566007,1566985,-
Pf3D7lncRNA_1319,Pf3D7_10_v3,1572059,1572704,-
Pf3D7lncRNA_1320,Pf3D7_10_v3,1577759,1581662,+
Pf3D7lncRNA_1321,Pf3D7_10_v3,1581080,1581762,-
Pf3D7lncRNA_1322,Pf3D7_10_v3,1582778,1586232,+
Pf3D7lncRNA_1323,Pf3D7_10_v3,1636883,1637631,-
Pf3D7lncRNA_1324,Pf3D7_10_v3,1641051,1641798,-
Pf3D7lncRNA_1325,Pf3D7_10_v3,1641559,1643400,+
Pf3D7lncRNA_1326,Pf3D7_10_v3,1642021,1644027,-
Pf3D7lncRNA_1329,Pf3D7_11_v3,30116,33337,+
Pf3D7lncRNA_1330,Pf3D7_11_v3,32163,32536,-
Pf3D7lncRNA_1331,Pf3D7_11_v3,44977,45210,-
Pf3D7lncRNA_1332,Pf3D7_11_v3,64336,65678,-
Pf3D7lncRNA_1333,Pf3D7_11_v3,69995,71524,+
Pf3D7lncRNA_1334,Pf3D7_11_v3,91794,96301,-
Pf3D7lncRNA_1335,Pf3D7_11_v3,99617,100217,+
Pf3D7lncRNA_1336,Pf3D7_11_v3,99645,103530,-
Pf3D7lncRNA_1337,Pf3D7_11_v3,108591,109292,-
Pf3D7lncRNA_1338,Pf3D7_11_v3,108606,109245,+
Pf3D7lncRNA_1339,Pf3D7_11_v3,118552,120227,+
Pf3D7lncRNA_1340,Pf3D7_11_v3,123264,124749,+
Pf3D7lncRNA_1341,Pf3D7_11_v3,126308,126524,-
Pf3D7lncRNA_1342,Pf3D7_11_v3,133646,134814,+
Pf3D7lncRNA_1343,Pf3D7_11_v3,133666,135674,-
Pf3D7lncRNA_1344,Pf3D7_11_v3,141970,142486,+
Pf3D7lncRNA_1345,Pf3D7_11_v3,142333,143164,-
Pf3D7lncRNA_1346,Pf3D7_11_v3,156002,158603,-
Pf3D7lncRNA_1347,Pf3D7_11_v3,159597,162962,-
Pf3D7lncRNA_1348,Pf3D7_11_v3,181656,182456,+
Pf3D7lncRNA_1349,Pf3D7_11_v3,190515,191451,+
Pf3D7lncRNA_1350,Pf3D7_11_v3,199833,201326,+
Pf3D7lncRNA_1351,Pf3D7_11_v3,210163,211112,-
Pf3D7lncRNA_1352,Pf3D7_11_v3,222941,224997,+
Pf3D7lncRNA_1353,Pf3D7_11_v3,223211,224976,-
Pf3D7lncRNA_1355,Pf3D7_11_v3,234602,235756,+
Pf3D7lncRNA_1356,Pf3D7_11_v3,237734,238588,+
Pf3D7lncRNA_1357,Pf3D7_11_v3,238332,239155,-
Pf3D7lncRNA_1358,Pf3D7_11_v3,245253,246390,-
Pf3D7lncRNA_1359,Pf3D7_11_v3,247931,250228,-
Pf3D7lncRNA_1360,Pf3D7_11_v3,290409,290847,-
Pf3D7lncRNA_1361,Pf3D7_11_v3,296272,297141,-
Pf3D7lncRNA_1362,Pf3D7_11_v3,314003,315250,-
Pf3D7lncRNA_1363,Pf3D7_11_v3,316422,316656,+
Pf3D7lncRNA_1364,Pf3D7_11_v3,319757,321137,+
Pf3D7lncRNA_1365,Pf3D7_11_v3,338904,344178,+
Pf3D7lncRNA_1366,Pf3D7_11_v3,354158,354902,-
Pf3D7lncRNA_1367,Pf3D7_11_v3,366331,367010,-
Pf3D7lncRNA_1368,Pf3D7_11_v3,371853,373000,+
Pf3D7lncRNA_1369,Pf3D7_11_v3,375975,376753,+
Pf3D7lncRNA_1370,Pf3D7_11_v3,380377,381882,-
Pf3D7lncRNA_1371,Pf3D7_11_v3,394807,396352,-
Pf3D7lncRNA_1372,Pf3D7_11_v3,402682,403635,-
Pf3D7lncRNA_1373,Pf3D7_11_v3,403862,404344,-
Pf3D7lncRNA_1374,Pf3D7_11_v3,420190,421281,-
Pf3D7lncRNA_1376,Pf3D7_11_v3,442585,443519,+
Pf3D7lncRNA_1378,Pf3D7_11_v3,476444,477135,-
Pf3D7lncRNA_1380,Pf3D7_11_v3,517697,518537,-
Pf3D7lncRNA_1382,Pf3D7_11_v3,534160,535017,+
Pf3D7lncRNA_1383,Pf3D7_11_v3,546251,547190,+
Pf3D7lncRNA_1384,Pf3D7_11_v3,578478,580343,-
Pf3D7lncRNA_1385,Pf3D7_11_v3,591171,592288,+
Pf3D7lncRNA_1386,Pf3D7_11_v3,594991,596682,+
Pf3D7lncRNA_1387,Pf3D7_11_v3,598794,599269,+
Pf3D7lncRNA_1388,Pf3D7_11_v3,600043,602403,-
Pf3D7lncRNA_1389,Pf3D7_11_v3,607521,607803,+
Pf3D7lncRNA_1390,Pf3D7_11_v3,614298,617474,+
Pf3D7lncRNA_1391,Pf3D7_11_v3,623334,625245,-
Pf3D7lncRNA_1392,Pf3D7_11_v3,634006,637283,+
Pf3D7lncRNA_1393,Pf3D7_11_v3,641404,643340,+
Pf3D7lncRNA_1394,Pf3D7_11_v3,659792,660872,-
Pf3D7lncRNA_1395,Pf3D7_11_v3,672077,672282,+
Pf3D7lncRNA_1396,Pf3D7_11_v3,673059,673767,+
Pf3D7lncRNA_1398,Pf3D7_11_v3,713693,714178,+
Pf3D7lncRNA_1399,Pf3D7_11_v3,733394,735652,-
Pf3D7lncRNA_1400,Pf3D7_11_v3,742242,742499,-
Pf3D7lncRNA_1401,Pf3D7_11_v3,755086,755415,-
Pf3D7lncRNA_1402,Pf3D7_11_v3,760572,760976,-
Pf3D7lncRNA_1404,Pf3D7_11_v3,762964,764350,-
Pf3D7lncRNA_1406,Pf3D7_11_v3,789903,790967,-
Pf3D7lncRNA_1407,Pf3D7_11_v3,814727,816647,+
Pf3D7lncRNA_1408,Pf3D7_11_v3,818320,818733,+
Pf3D7lncRNA_1409,Pf3D7_11_v3,818753,819435,-
Pf3D7lncRNA_1410,Pf3D7_11_v3,904202,904684,+
Pf3D7lncRNA_1411,Pf3D7_11_v3,916642,917024,-
Pf3D7lncRNA_1412,Pf3D7_11_v3,919205,921396,-
Pf3D7lncRNA_1413,Pf3D7_11_v3,923764,924929,-
Pf3D7lncRNA_1414,Pf3D7_11_v3,933689,935146,-
Pf3D7lncRNA_1415,Pf3D7_11_v3,938390,939282,-
Pf3D7lncRNA_1416,Pf3D7_11_v3,943866,944575,-
Pf3D7lncRNA_1417,Pf3D7_11_v3,945572,946687,-
Pf3D7lncRNA_1418,Pf3D7_11_v3,973736,975069,+
Pf3D7lncRNA_1419,Pf3D7_11_v3,976439,976662,+
Pf3D7lncRNA_1420,Pf3D7_11_v3,990391,990619,+
Pf3D7lncRNA_1422,Pf3D7_11_v3,1007031,1008073,+
Pf3D7lncRNA_1423,Pf3D7_11_v3,1018067,1018887,+
Pf3D7lncRNA_1424,Pf3D7_11_v3,1028017,1030035,-
Pf3D7lncRNA_1425,Pf3D7_11_v3,1030776,1031881,-
Pf3D7lncRNA_1426,Pf3D7_11_v3,1047781,1048108,+
Pf3D7lncRNA_1427,Pf3D7_11_v3,1055045,1055512,+
Pf3D7lncRNA_1428,Pf3D7_11_v3,1056178,1056496,+
Pf3D7lncRNA_1429,Pf3D7_11_v3,1058681,1059069,+
Pf3D7lncRNA_1430,Pf3D7_11_v3,1059807,1061001,+
Pf3D7lncRNA_1431,Pf3D7_11_v3,1065632,1066790,-
Pf3D7lncRNA_1432,Pf3D7_11_v3,1069646,1070686,-
Pf3D7lncRNA_1434,Pf3D7_11_v3,1082511,1083596,+
Pf3D7lncRNA_1435,Pf3D7_11_v3,1115050,1116481,-
Pf3D7lncRNA_1436,Pf3D7_11_v3,1119892,1121056,-
Pf3D7lncRNA_1437,Pf3D7_11_v3,1123435,1124145,-
Pf3D7lncRNA_1438,Pf3D7_11_v3,1125512,1127687,-
Pf3D7lncRNA_1440,Pf3D7_11_v3,1157688,1158723,-
Pf3D7lncRNA_1441,Pf3D7_11_v3,1166564,1167012,-
