seqnames,start,end,width,strand,score,dominant_ctss.seqnames,dominant_ctss.pos,dominant_ctss.strand,dominant_ctss.score,nr_ctss,annotation,genes,q_0.1,q_0.9,interquantile_width
Pf3D7_07_v3,1298815,1298849,35,-,32.6367863451233,Pf3D7_07_v3,1298849,-,19.478363704295,5,unknown,,32,35,4
Pf3D7_07_v3,1299447,1299449,3,-,35.8155047247986,Pf3D7_07_v3,1299447,-,23.0084936925465,3,unknown,,1,3,3
Pf3D7_07_v3,1299689,1299694,6,-,37.3338516016276,Pf3D7_07_v3,1299692,-,13.2571009857373,5,unknown,,1,4,4
Pf3D7_07_v3,1303201,1303245,45,-,25.9167300558876,Pf3D7_07_v3,1303244,-,10.2048829107827,5,unknown,,1,45,45
Pf3D7_07_v3,1303397,1303422,26,-,59.3150350738835,Pf3D7_07_v3,1303422,-,24.1356478941504,6,unknown,,3,26,24
Pf3D7_07_v3,1304357,1304400,44,-,70.799659793416,Pf3D7_07_v3,1304365,-,19.6585616618952,8,unknown,,7,43,37
Pf3D7_07_v3,1304525,1304525,1,-,12.1195289739101,Pf3D7_07_v3,1304525,-,12.1195289739101,1,unknown,,1,1,1
Pf3D7_07_v3,1320820,1320853,34,-,52.1838457659076,Pf3D7_07_v3,1320853,-,29.4953306105332,6,unknown,,1,34,34
Pf3D7_07_v3,1321158,1321162,5,-,76.7397405512499,Pf3D7_07_v3,1321162,-,24.7837716833031,5,unknown,,1,5,5
Pf3D7_07_v3,1322062,1322349,288,-,192.073727767511,Pf3D7_07_v3,1322062,-,25.0778306459242,26,unknown,,1,248,248
Pf3D7_07_v3,1324668,1324670,3,-,29.4377325806851,Pf3D7_07_v3,1324669,-,16.0715923471103,3,unknown,,1,3,3
Pf3D7_07_v3,1358784,1358866,83,-,50.2293480552446,Pf3D7_07_v3,1358865,-,12.6789573882598,6,unknown,,1,83,83
Pf3D7_07_v3,1359972,1360035,64,-,77.7513770982735,Pf3D7_07_v3,1359973,-,19.3661796492729,9,unknown,,1,63,63
Pf3D7_07_v3,1360601,1360655,55,-,115.440217087693,Pf3D7_07_v3,1360655,-,57.0718265916055,7,unknown,,2,55,54
Pf3D7_13_v3,93720,93768,49,+,86.7376368847916,Pf3D7_13_v3,93723,+,15.9825369028036,11,unknown,,1,48,48
Pf3D7_13_v3,152003,152025,23,+,147.067268440101,Pf3D7_13_v3,152005,+,27.8026005406954,13,unknown,,2,15,14
Pf3D7_13_v3,236525,236529,5,+,76.2316199467055,Pf3D7_13_v3,236526,+,41.4765616933424,4,unknown,,1,3,3
Pf3D7_13_v3,267385,267449,65,+,72.7916924329257,Pf3D7_13_v3,267388,+,26.27325384389,9,unknown,,2,64,63
Pf3D7_13_v3,298295,298347,53,+,85.9246570919361,Pf3D7_13_v3,298304,+,19.3676264399815,8,unknown,,9,53,45
Pf3D7_13_v3,356412,356466,55,+,140.535655190089,Pf3D7_13_v3,356451,+,22.3703069142718,16,unknown,,33,55,23
Pf3D7_13_v3,740363,740422,60,+,1077.26519390382,Pf3D7_13_v3,740368,+,146.30780394862,40,unknown,,6,51,46
Pf3D7_13_v3,749165,749201,37,+,79.6186524672439,Pf3D7_13_v3,749200,+,36.4058953556002,7,unknown,,33,37,5
Pf3D7_13_v3,912679,912684,6,+,66.2491240528966,Pf3D7_13_v3,912682,+,29.9708387993941,5,unknown,,2,4,3
Pf3D7_13_v3,913417,913481,65,+,522.690951272984,Pf3D7_13_v3,913419,+,107.701879904452,16,unknown,,3,64,62
Pf3D7_13_v3,957651,957655,5,+,40.5060235132534,Pf3D7_13_v3,957655,+,17.6479081733533,5,unknown,,1,5,5
Pf3D7_13_v3,972704,972770,67,+,117.06688585851,Pf3D7_13_v3,972754,+,25.1644639303808,13,unknown,,2,53,52
Pf3D7_13_v3,1040618,1040642,25,+,70.1497151504912,Pf3D7_13_v3,1040619,+,14.4795613838757,9,unknown,,2,24,23
Pf3D7_13_v3,1041010,1041052,43,+,865.109232080447,Pf3D7_13_v3,1041015,+,91.8263243201147,31,unknown,,4,20,17
Pf3D7_13_v3,1086329,1086334,6,+,96.9002689678996,Pf3D7_13_v3,1086331,+,34.1899887001986,6,unknown,,1,5,5
Pf3D7_13_v3,1153299,1153339,41,+,98.1981627249935,Pf3D7_13_v3,1153323,+,24.9887154983347,9,unknown,,25,41,17
Pf3D7_13_v3,1197992,1197997,6,+,155.194655698223,Pf3D7_13_v3,1197995,+,48.5630630835821,6,unknown,,2,5,4
Pf3D7_13_v3,1198543,1198543,1,+,9.60313372497117,Pf3D7_13_v3,1198543,+,9.60313372497117,1,unknown,,1,1,1
Pf3D7_13_v3,1281546,1281597,52,+,42.2188105440681,Pf3D7_13_v3,1281547,+,14.7759532970937,6,unknown,,1,7,7
Pf3D7_13_v3,1382355,1382363,9,+,101.650268699687,Pf3D7_13_v3,1382360,+,22.004605569171,9,unknown,,2,8,7
Pf3D7_13_v3,1411900,1411903,4,+,73.7580296818559,Pf3D7_13_v3,1411902,+,32.5652199459529,4,unknown,,1,4,4
Pf3D7_13_v3,1413937,1413939,3,+,65.1783503876657,Pf3D7_13_v3,1413937,+,33.7308476435469,3,unknown,,1,2,2
Pf3D7_13_v3,1419531,1419618,88,+,176.324128856376,Pf3D7_13_v3,1419616,+,51.3066844041413,15,unknown,,3,86,84
Pf3D7_13_v3,1419976,1420148,173,+,41.4790800830466,Pf3D7_13_v3,1419976,+,11.1987243701626,11,unknown,,1,160,160
Pf3D7_13_v3,1547158,1547191,34,+,78.0030970373384,Pf3D7_13_v3,1547189,+,31.2504723004631,5,unknown,,1,33,33
Pf3D7_13_v3,1653218,1653221,4,+,47.0978147035773,Pf3D7_13_v3,1653219,+,17.9651914588979,4,unknown,,1,3,3
Pf3D7_13_v3,1781389,1781390,2,+,77.46584084187,Pf3D7_13_v3,1781390,+,47.6242244123998,2,unknown,,1,2,2
Pf3D7_13_v3,1788530,1788641,112,+,90.4820201793388,Pf3D7_13_v3,1788640,+,23.4308586013496,9,unknown,,45,112,68
Pf3D7_13_v3,1813817,1813820,4,+,53.2710093964874,Pf3D7_13_v3,1813818,+,20.2408359901043,4,unknown,,1,4,4
Pf3D7_13_v3,1899219,1899268,50,+,71.2124790569581,Pf3D7_13_v3,1899266,+,19.5099386888121,10,unknown,,2,49,48
Pf3D7_13_v3,2007778,2007794,17,+,508.672014256208,Pf3D7_13_v3,2007793,+,284.095574537886,7,unknown,,15,17,3
Pf3D7_13_v3,2068681,2068746,66,+,149.002302006911,Pf3D7_13_v3,2068683,+,32.1003844085811,12,unknown,,2,59,58
Pf3D7_13_v3,2116602,2116644,43,+,65.185589413703,Pf3D7_13_v3,2116604,+,22.230548700017,8,unknown,,1,7,7
Pf3D7_13_v3,2121943,2121945,3,+,42.733225790629,Pf3D7_13_v3,2121944,+,20.5055166478781,3,unknown,,1,3,3
Pf3D7_13_v3,2264714,2264720,7,+,53.6359350814614,Pf3D7_13_v3,2264714,+,17.2586658649447,7,unknown,,1,7,7
Pf3D7_13_v3,2330534,2330608,75,+,1474.67499687363,Pf3D7_13_v3,2330547,+,217.983095763391,61,unknown,,14,70,57
Pf3D7_13_v3,2633177,2633231,55,+,91.7223678268694,Pf3D7_13_v3,2633204,+,20.5533690271803,11,unknown,,2,55,54
Pf3D7_13_v3,152142,152204,63,-,423.033308293264,Pf3D7_13_v3,152145,-,83.1342864327797,27,unknown,,3,57,55
Pf3D7_13_v3,245264,245264,1,-,19.1357144363697,Pf3D7_13_v3,245264,-,19.1357144363697,1,unknown,,1,1,1
Pf3D7_13_v3,356594,356679,86,-,127.251781615517,Pf3D7_13_v3,356594,-,46.5578929105494,9,unknown,,1,84,84
Pf3D7_13_v3,372070,372074,5,-,75.0359732631853,Pf3D7_13_v3,372072,-,29.2208904522168,5,unknown,,2,4,3
Pf3D7_13_v3,423288,423288,1,-,14.1671981253475,Pf3D7_13_v3,423288,-,14.1671981253475,1,unknown,,1,1,1
Pf3D7_13_v3,500848,500852,5,-,35.8604140460776,Pf3D7_13_v3,500851,-,13.1913566386798,4,unknown,,1,5,5
Pf3D7_13_v3,501251,501253,3,-,67.7559666410344,Pf3D7_13_v3,501252,-,31.4903479193258,3,unknown,,1,3,3
Pf3D7_13_v3,501879,501883,5,-,95.47306614205,Pf3D7_13_v3,501880,-,61.6489844835751,4,unknown,,1,5,5
Pf3D7_13_v3,740486,740530,45,-,124.784825518709,Pf3D7_13_v3,740530,-,74.5292372641343,4,unknown,,41,45,5
Pf3D7_13_v3,741024,741108,85,-,886.791293004235,Pf3D7_13_v3,741046,-,126.633476372319,28,unknown,,13,34,22
Pf3D7_13_v3,846658,846681,24,-,96.8300144794442,Pf3D7_13_v3,846677,-,27.1605862764822,9,unknown,,2,23,22
Pf3D7_13_v3,849799,849838,40,-,79.3049453660285,Pf3D7_13_v3,849837,-,16.401422441869,9,unknown,,2,40,39
Pf3D7_13_v3,913503,913617,115,-,446.172894540814,Pf3D7_13_v3,913617,-,49.7396197726571,43,unknown,,2,115,114
Pf3D7_13_v3,973101,973161,61,-,443.543034921932,Pf3D7_13_v3,973147,-,44.6417677874059,38,unknown,,17,58,42
Pf3D7_13_v3,981832,981838,7,-,115.550015229943,Pf3D7_13_v3,981833,-,24.1564609644861,7,unknown,,2,6,5
Pf3D7_13_v3,982207,982207,1,-,14.4782625894095,Pf3D7_13_v3,982207,-,14.4782625894095,1,unknown,,1,1,1
Pf3D7_13_v3,1040706,1040755,50,-,80.2983928280113,Pf3D7_13_v3,1040753,-,28.0810307948051,9,unknown,,2,50,49
Pf3D7_13_v3,1041158,1041218,61,-,769.449128334267,Pf3D7_13_v3,1041162,-,297.14768892821,25,unknown,,4,57,54
Pf3D7_13_v3,1198546,1198624,79,-,314.721974146005,Pf3D7_13_v3,1198612,-,38.8089830126973,24,unknown,,57,75,19
Pf3D7_13_v3,1255166,1255167,2,-,24.0761984414427,Pf3D7_13_v3,1255166,-,15.3786761584742,2,unknown,,1,2,2
Pf3D7_13_v3,1294280,1294293,14,-,97.4520428164805,Pf3D7_13_v3,1294290,-,33.6052396743073,9,unknown,,7,14,8
Pf3D7_13_v3,1340559,1340638,80,-,76.7100423369808,Pf3D7_13_v3,1340562,-,10.9254901502529,10,unknown,,2,79,78
Pf3D7_13_v3,1382491,1382493,3,-,83.8205088917012,Pf3D7_13_v3,1382492,-,32.821129624207,3,unknown,,1,3,3
Pf3D7_13_v3,1507036,1507037,2,-,18.9993798566885,Pf3D7_13_v3,1507037,-,15.227617760763,2,unknown,,1,2,2
Pf3D7_13_v3,1548463,1548508,46,-,94.4088029751158,Pf3D7_13_v3,1548466,-,27.6513361528826,8,unknown,,1,6,6
Pf3D7_13_v3,1583674,1583674,1,-,12.8860421014422,Pf3D7_13_v3,1583674,-,12.8860421014422,1,unknown,,1,1,1
Pf3D7_13_v3,1673730,1673734,5,-,56.490223082309,Pf3D7_13_v3,1673730,-,27.3597774792067,5,unknown,,1,3,3
Pf3D7_13_v3,1675712,1675716,5,-,50.473173438945,Pf3D7_13_v3,1675715,-,19.9458092208515,5,unknown,,2,5,4
Pf3D7_13_v3,1781481,1781499,19,-,84.0843227246749,Pf3D7_13_v3,1781493,-,22.3014501828223,11,unknown,,2,17,16
Pf3D7_13_v3,1996363,1996365,3,-,51.8452896517094,Pf3D7_13_v3,1996364,-,22.6352283065236,3,unknown,,1,3,3
Pf3D7_13_v3,2007950,2007990,41,-,786.420639822812,Pf3D7_13_v3,2007982,-,79.7799724731081,25,unknown,PF3D7_1350100,22,39,18
Pf3D7_13_v3,2064769,2064772,4,-,29.1472795770585,Pf3D7_13_v3,2064769,-,19.434952459601,3,unknown,,1,2,2
Pf3D7_13_v3,2068847,2068883,37,-,176.19686022442,Pf3D7_13_v3,2068872,-,63.8141896851061,12,unknown,,16,27,12
Pf3D7_13_v3,2172689,2172693,5,-,68.3361183773221,Pf3D7_13_v3,2172691,-,36.6672872445378,4,unknown,,1,5,5
Pf3D7_13_v3,2268503,2268509,7,-,23.4385976620056,Pf3D7_13_v3,2268503,-,12.8284655416366,4,unknown,,1,6,6
Pf3D7_13_v3,2316675,2316678,4,-,42.8994794443666,Pf3D7_13_v3,2316677,-,21.0837317205939,4,unknown,,2,4,3
Pf3D7_13_v3,2330630,2330698,69,-,124.708724469468,Pf3D7_13_v3,2330631,-,25.3999187538307,9,unknown,,1,68,68
Pf3D7_13_v3,2331076,2331134,59,-,893.817621279078,Pf3D7_13_v3,2331080,-,495.928823972775,21,unknown,,4,10,7
Pf3D7_13_v3,2788858,2788861,4,-,35.5828665364347,Pf3D7_13_v3,2788860,-,14.5955580948865,4,unknown,,1,4,4
Pf3D7_08_v3,179672,179716,45,+,24.1997067631156,Pf3D7_08_v3,179716,+,13.4551779538004,3,unknown,,1,45,45
Pf3D7_08_v3,193947,193954,8,+,62.2579309509446,Pf3D7_08_v3,193948,+,15.357680329409,8,unknown,PF3D7_0802800,1,7,7
Pf3D7_08_v3,195852,195878,27,+,49.8711707280861,Pf3D7_08_v3,195855,+,14.9688506912298,5,unknown,,1,27,27
Pf3D7_08_v3,236440,236482,43,+,114.778363800598,Pf3D7_08_v3,236441,+,17.9524888386108,12,unknown,,2,42,41
Pf3D7_08_v3,367345,367348,4,+,85.9435288903729,Pf3D7_08_v3,367347,+,29.2332920420813,4,unknown,,1,4,4
Pf3D7_08_v3,379809,379812,4,+,80.9533349862912,Pf3D7_08_v3,379810,+,39.1522165472059,4,unknown,,1,4,4
Pf3D7_08_v3,394443,394444,2,+,47.8943384744115,Pf3D7_08_v3,394443,+,24.8775288654171,2,unknown,,1,2,2
Pf3D7_08_v3,525332,525333,2,+,26.4703580529618,Pf3D7_08_v3,525333,+,14.383908797995,2,unknown,,1,2,2
Pf3D7_08_v3,569302,569302,1,+,23.3553988276595,Pf3D7_08_v3,569302,+,23.3553988276595,1,unknown,PF3D7_0811300,1,1,1
Pf3D7_08_v3,595471,595475,5,+,66.8130781514826,Pf3D7_08_v3,595474,+,30.6488243252736,5,unknown,,2,5,4
Pf3D7_08_v3,678244,678359,116,+,164.426384847543,Pf3D7_08_v3,678323,+,25.7278171706579,15,unknown,,2,104,103
Pf3D7_08_v3,678687,678721,35,+,151.174286755653,Pf3D7_08_v3,678690,+,40.1113720646626,10,unknown,,2,33,32
Pf3D7_08_v3,679077,679077,1,+,13.5718926369913,Pf3D7_08_v3,679077,+,13.5718926369913,1,unknown,,1,1,1
Pf3D7_08_v3,680379,680385,7,+,83.9817492605117,Pf3D7_08_v3,680379,+,29.3150348180919,6,unknown,,1,7,7
Pf3D7_08_v3,685662,685803,142,+,1346.19870350727,Pf3D7_08_v3,685780,+,212.307113085509,34,unknown,,112,140,29
Pf3D7_08_v3,694342,694348,7,+,108.750828974473,Pf3D7_08_v3,694343,+,26.5809341862401,7,unknown,,2,6,5
Pf3D7_08_v3,731986,731990,5,+,196.57418161649,Pf3D7_08_v3,731989,+,71.1939232881376,5,unknown,,2,5,4
Pf3D7_08_v3,732175,732280,106,+,167.543044293571,Pf3D7_08_v3,732175,+,28.0675781282949,13,unknown,,1,105,105
Pf3D7_08_v3,798999,799094,96,+,399.648277381489,Pf3D7_08_v3,799014,+,30.2047248479907,42,unknown,PF3D7_0817500,9,85,77
Pf3D7_08_v3,813929,813929,1,+,21.1648804050171,Pf3D7_08_v3,813929,+,21.1648804050171,1,unknown,,1,1,1
Pf3D7_08_v3,914623,914627,5,+,74.0466347475336,Pf3D7_08_v3,914624,+,22.2554275088061,5,unknown,,1,5,5
Pf3D7_08_v3,1011182,1011340,159,+,116.836407519693,Pf3D7_08_v3,1011271,+,19.4972746595683,14,unknown,,3,159,157
Pf3D7_08_v3,1064621,1064626,6,+,47.7775864840212,Pf3D7_08_v3,1064625,+,18.3294023203488,5,unknown,,1,6,6
Pf3D7_08_v3,1297398,1297599,202,+,146.930317397578,Pf3D7_08_v3,1297500,+,46.8255041062511,15,unknown,,20,176,157
Pf3D7_08_v3,1299137,1299140,4,+,81.5982543931536,Pf3D7_08_v3,1299138,+,39.1033762737044,4,unknown,,1,3,3
Pf3D7_08_v3,1318535,1318550,16,+,46.7157605023167,Pf3D7_08_v3,1318549,+,13.706373130717,6,unknown,,1,16,16
Pf3D7_08_v3,1345700,1345705,6,+,51.3335274746301,Pf3D7_08_v3,1345700,+,18.535541346065,5,unknown,,1,6,6
Pf3D7_08_v3,1375839,1375841,3,+,115.06078576353,Pf3D7_08_v3,1375839,+,50.2212702092545,3,unknown,,1,3,3
Pf3D7_08_v3,1380879,1380994,116,+,127.813524844907,Pf3D7_08_v3,1380932,+,22.4454615575289,22,unknown,PF3D7_0831900,40,109,70
Pf3D7_08_v3,194088,194091,4,-,58.8812813959916,Pf3D7_08_v3,194090,-,35.5907728743693,3,unknown,,3,4,2
Pf3D7_08_v3,236570,236572,3,-,49.4357711783215,Pf3D7_08_v3,236571,-,27.3383593956949,3,unknown,PF3D7_0803900,1,3,3
Pf3D7_08_v3,278442,278454,13,-,82.7328218922104,Pf3D7_08_v3,278443,-,31.5169070430335,6,unknown,,1,12,12
Pf3D7_08_v3,311074,311076,3,-,66.8284256520599,Pf3D7_08_v3,311074,-,22.7595749745616,3,unknown,,1,3,3
Pf3D7_08_v3,402287,402290,4,-,61.0336501767164,Pf3D7_08_v3,402290,-,41.1438236416034,4,unknown,,2,4,3
Pf3D7_08_v3,548024,548026,3,-,34.4118031077468,Pf3D7_08_v3,548025,-,14.2294037129221,3,unknown,,1,3,3
Pf3D7_08_v3,573125,573158,34,-,54.1362812575702,Pf3D7_08_v3,573156,-,22.9749725332395,5,unknown,,2,33,32
Pf3D7_08_v3,679097,679242,146,-,297.761222675811,Pf3D7_08_v3,679109,-,18.3875909842086,35,unknown,,6,120,115
Pf3D7_08_v3,680968,681017,50,-,101.309384126133,Pf3D7_08_v3,681015,-,39.7670148324739,7,unknown,,43,50,8
Pf3D7_08_v3,685845,685914,70,-,1897.12011970053,Pf3D7_08_v3,685914,-,281.776150394783,26,unknown,,2,70,69
Pf3D7_08_v3,686754,686806,53,-,427.535078214879,Pf3D7_08_v3,686784,-,81.8724913012694,16,unknown,,3,52,50
Pf3D7_08_v3,687592,687610,19,-,80.7524869620667,Pf3D7_08_v3,687593,-,22.3649843746037,7,unknown,,1,17,17
Pf3D7_08_v3,732291,732399,109,-,352.801652987435,Pf3D7_08_v3,732350,-,39.9990307699788,30,unknown,,9,77,69
Pf3D7_08_v3,799060,799063,4,-,185.593512283031,Pf3D7_08_v3,799062,-,79.5868454067408,4,unknown,,2,4,3
Pf3D7_08_v3,799427,799492,66,-,359.802486652939,Pf3D7_08_v3,799475,-,41.4966745657017,25,unknown,,15,50,36
Pf3D7_08_v3,814532,814533,2,-,45.0998346009808,Pf3D7_08_v3,814532,-,24.6870907223157,2,unknown,,1,2,2
Pf3D7_08_v3,829089,829094,6,-,48.2880258664816,Pf3D7_08_v3,829092,-,13.8201997803466,6,unknown,,1,5,5
Pf3D7_08_v3,1381178,1381208,31,-,138.333047604221,Pf3D7_08_v3,1381179,-,34.1866233526895,14,unknown,,1,30,30
Pf3D7_01_v3,116634,116723,90,+,135.683728424855,Pf3D7_01_v3,116716,+,17.1007885104516,12,unknown,,2,89,88
Pf3D7_01_v3,185777,185781,5,+,92.0507913221784,Pf3D7_01_v3,185779,+,25.3363013149693,5,unknown,,2,5,4
Pf3D7_01_v3,225762,225843,82,+,90.8097224474693,Pf3D7_01_v3,225841,+,27.0917901492538,14,unknown,,3,81,79
Pf3D7_01_v3,227219,227228,10,+,96.0860752607708,Pf3D7_01_v3,227228,+,23.9381505933384,9,unknown,,3,10,8
Pf3D7_01_v3,258832,258839,8,+,63.1932736611693,Pf3D7_01_v3,258833,+,26.3786648641826,6,unknown,,1,7,7
Pf3D7_01_v3,296813,296869,57,+,87.9566075408377,Pf3D7_01_v3,296834,+,17.8568755349765,10,unknown,,14,56,43
Pf3D7_01_v3,356107,356128,22,+,111.212654169169,Pf3D7_01_v3,356108,+,29.6478189502499,8,unknown,,2,6,5
Pf3D7_01_v3,363268,363354,87,+,130.949069893167,Pf3D7_01_v3,363330,+,33.9854869696229,15,unknown,PF3D7_0109000,16,68,53
Pf3D7_01_v3,363777,363777,1,+,18.1642451457361,Pf3D7_01_v3,363777,+,18.1642451457361,1,unknown,PF3D7_0109000,1,1,1
Pf3D7_01_v3,374773,374779,7,+,163.177278107196,Pf3D7_01_v3,374774,+,44.8004755621373,7,unknown,,2,6,5
Pf3D7_01_v3,441567,441571,5,+,73.1276968725144,Pf3D7_01_v3,441569,+,20.0229152134886,5,unknown,,2,5,4
Pf3D7_01_v3,444451,444453,3,+,35.1813510844645,Pf3D7_01_v3,444452,+,13.8631055065584,3,unknown,,1,3,3
Pf3D7_01_v3,450796,450834,39,+,50.0917491359677,Pf3D7_01_v3,450797,+,22.4373169463603,4,unknown,,1,39,39
Pf3D7_01_v3,478124,478126,3,+,24.2319865350037,Pf3D7_01_v3,478125,+,16.9667285679844,3,unknown,PF3D7_0112700,1,3,3
Pf3D7_01_v3,479529,479530,2,+,25.0791259414192,Pf3D7_01_v3,479530,+,18.6356787103581,2,unknown,PF3D7_0112700,1,2,2
Pf3D7_01_v3,479912,479914,3,+,16.5660217406537,Pf3D7_01_v3,479913,+,9.22008544583339,3,unknown,PF3D7_0112700,1,3,3
Pf3D7_01_v3,99692,99817,126,-,237.543434206154,Pf3D7_01_v3,99736,-,50.1686380325333,19,unknown,,43,125,83
Pf3D7_01_v3,100164,100169,6,-,165.682956042926,Pf3D7_01_v3,100167,-,78.1551829321893,6,unknown,,3,5,3
Pf3D7_01_v3,100734,100998,265,-,97.4584192260616,Pf3D7_01_v3,100874,-,13.8832618665745,15,unknown,,54,263,210
Pf3D7_01_v3,101200,101212,13,-,35.8089482639395,Pf3D7_01_v3,101212,-,8.80743235770221,7,unknown,,2,13,12
Pf3D7_01_v3,101445,101679,235,-,106.005879643423,Pf3D7_01_v3,101562,-,11.8257606640211,20,unknown,,1,234,234
Pf3D7_01_v3,101812,102223,412,-,464.129578751624,Pf3D7_01_v3,102198,-,20.1952491106564,84,unknown,,74,390,317
Pf3D7_01_v3,188894,188915,22,-,33.8024715895482,Pf3D7_01_v3,188894,-,14.1805475984936,4,unknown,,1,22,22
Pf3D7_01_v3,227398,227422,25,-,70.8228180926228,Pf3D7_01_v3,227417,-,27.147701858219,9,unknown,,11,25,15
Pf3D7_01_v3,293735,293766,32,-,71.6242330987622,Pf3D7_01_v3,293762,-,19.321723742521,8,unknown,,2,32,31
Pf3D7_01_v3,296964,296969,6,-,78.0905973582139,Pf3D7_01_v3,296966,-,24.2862543727026,6,unknown,,1,6,6
Pf3D7_01_v3,336249,336314,66,-,146.706299566106,Pf3D7_01_v3,336254,-,40.8865943618021,13,unknown,,2,64,63
Pf3D7_01_v3,336688,336812,125,-,118.546369581682,Pf3D7_01_v3,336758,-,19.3623128297294,18,unknown,,11,108,98
Pf3D7_01_v3,349466,349677,212,-,438.929689230294,Pf3D7_01_v3,349667,-,39.1188085726659,54,unknown,,26,202,177
Pf3D7_01_v3,356297,356316,20,-,106.567919467034,Pf3D7_01_v3,356298,-,21.3230769718201,16,unknown,,2,14,13
Pf3D7_01_v3,363364,363539,176,-,232.411109967094,Pf3D7_01_v3,363519,-,21.994435250891,27,unknown,,2,174,173
Pf3D7_01_v3,375058,375124,67,-,203.647890479166,Pf3D7_01_v3,375121,-,19.3260485632395,26,unknown,PF3D7_0109400,7,66,60
Pf3D7_01_v3,477752,477770,19,-,66.6504253865793,Pf3D7_01_v3,477768,-,30.3285452982007,5,unknown,,16,18,3
Pf3D7_01_v3,480088,480092,5,-,18.9050143001436,Pf3D7_01_v3,480090,-,8.71339657040141,5,unknown,,1,5,5
Pf3D7_10_v3,77609,77611,3,+,153.758189134551,Pf3D7_10_v3,77611,+,79.9179748592635,3,unknown,,1,3,3
Pf3D7_10_v3,81441,81495,55,+,58.1736041485418,Pf3D7_10_v3,81443,+,12.3828233199886,9,unknown,,1,54,54
Pf3D7_10_v3,109491,109494,4,+,81.0267063128124,Pf3D7_10_v3,109492,+,44.086579604744,4,unknown,,1,3,3
Pf3D7_10_v3,150939,150946,8,+,54.083453025067,Pf3D7_10_v3,150941,+,19.4369575473993,5,unknown,,1,7,7
Pf3D7_10_v3,160518,160548,31,+,54.138544691119,Pf3D7_10_v3,160548,+,26.5172550595902,5,unknown,,1,31,31
Pf3D7_10_v3,160870,160940,71,+,47.0141948410748,Pf3D7_10_v3,160940,+,18.6723333773655,5,unknown,,2,71,70
Pf3D7_10_v3,179851,179939,89,+,114.498537092534,Pf3D7_10_v3,179851,+,21.9737307885695,14,unknown,,1,88,88
Pf3D7_10_v3,180214,180231,18,+,281.511085709796,Pf3D7_10_v3,180229,+,101.656558508515,7,unknown,,1,17,17
Pf3D7_10_v3,277191,277256,66,+,127.426112671032,Pf3D7_10_v3,277197,+,38.4437655969526,11,unknown,,2,59,58
Pf3D7_10_v3,277543,277618,76,+,439.613063527911,Pf3D7_10_v3,277587,+,30.1172512653914,51,unknown,,7,66,60
Pf3D7_10_v3,290939,290940,2,+,38.7182245528243,Pf3D7_10_v3,290940,+,20.0186420717883,2,unknown,,1,2,2
Pf3D7_10_v3,362644,362650,7,+,27.9038097939211,Pf3D7_10_v3,362649,+,15.8869800432613,3,unknown,,1,7,7
Pf3D7_10_v3,370920,370935,16,+,70.2449854938732,Pf3D7_10_v3,370921,+,25.8161872805514,6,unknown,,1,5,5
Pf3D7_10_v3,461892,461895,4,+,61.4860402434028,Pf3D7_10_v3,461893,+,25.3266108332266,4,unknown,,1,3,3
Pf3D7_10_v3,476793,476793,1,+,39.2890048354026,Pf3D7_10_v3,476793,+,39.2890048354026,1,unknown,,1,1,1
Pf3D7_10_v3,636942,637117,176,+,1206.00774618633,Pf3D7_10_v3,636981,+,52.3673228925883,106,unknown,,10,155,146
Pf3D7_10_v3,690886,690890,5,+,24.4629214490744,Pf3D7_10_v3,690887,+,11.4297182356997,4,unknown,,1,5,5
Pf3D7_10_v3,690994,690999,6,+,786.044339091259,Pf3D7_10_v3,690995,+,408.806913128322,6,unknown,,2,6,5
Pf3D7_10_v3,786326,786399,74,+,114.106872168354,Pf3D7_10_v3,786392,+,26.4703703907699,14,unknown,,38,70,33
Pf3D7_10_v3,813501,813505,5,+,111.098659021173,Pf3D7_10_v3,813504,+,54.113386539752,5,unknown,,1,5,5
Pf3D7_10_v3,824540,824569,30,+,46.3271351228001,Pf3D7_10_v3,824568,+,13.5986795565813,5,unknown,,27,30,4
Pf3D7_10_v3,1009338,1009400,63,+,58.2762999881675,Pf3D7_10_v3,1009339,+,13.3711568026656,9,unknown,,1,16,16
Pf3D7_10_v3,1025843,1025923,81,+,100.017353183861,Pf3D7_10_v3,1025923,+,27.360565930234,14,unknown,,5,81,77
Pf3D7_10_v3,1049752,1049761,10,+,85.7368206464962,Pf3D7_10_v3,1049756,+,24.4725872991774,8,unknown,,1,7,7
Pf3D7_10_v3,1088006,1088083,78,+,294.031103016341,Pf3D7_10_v3,1088019,+,45.1792815619316,20,unknown,,2,18,17
Pf3D7_10_v3,1114803,1114808,6,+,36.2427722845538,Pf3D7_10_v3,1114804,+,14.137810440944,5,unknown,,1,4,4
Pf3D7_10_v3,1118278,1118329,52,+,56.1676274792433,Pf3D7_10_v3,1118327,+,22.7309750376262,6,unknown,,2,52,51
Pf3D7_10_v3,1118753,1118788,36,+,131.701851378182,Pf3D7_10_v3,1118755,+,33.2436546586314,11,unknown,,2,35,34
Pf3D7_10_v3,1119357,1119361,5,+,76.8312391766448,Pf3D7_10_v3,1119358,+,40.9099060132739,5,unknown,,1,4,4
